activity_id,user_id,hotel_id,is_bookmark,is_watching
a2618,u0178,h1005,1,0
a2619,u0737,h1016,1,0
a2620,u0959,h1017,1,0
a2621,u0057,h1021,0,1
a2622,u0349,h1017,0,1
a2623,u0591,h1005,0,1
a2624,u0872,h1001,1,0
a2625,u0589,h1020,0,1
a2626,u0724,h1018,0,1
a2627,u0106,h1008,1,0
a2628,u0029,h1015,1,0
a2629,u0350,h1002,1,0
a2630,u0951,h1007,1,0
a2631,u0461,h1003,1,0
a2632,u0359,h1002,0,1
a2633,u0400,h1022,1,0
a2634,u0076,h1008,1,0
a2635,u0636,h1005,0,1
a2636,u0911,h1018,0,1
a2637,u0732,h1006,0,1
a2638,u0693,h1007,0,1
a2639,u0822,h1005,0,1
a2640,u0013,h1020,0,1
a2641,u0935,h1022,0,1
a2642,u0762,h1009,0,1
a2643,u0924,h1020,0,1
a2644,u0862,h1018,1,0
a2645,u0870,h1001,0,1
a2646,u0461,h1009,0,1
a2647,u0845,h1004,0,1
a2648,u0768,h1017,0,1
a2649,u0043,h1014,0,1
a2650,u0224,h1016,1,0
a2651,u0197,h1010,1,0
a2652,u0430,h1013,1,0
a2653,u0078,h1014,0,1
a2654,u0454,h1010,0,1
a2655,u0012,h1002,1,0
a2656,u0940,h1003,1,0
a2657,u0271,h1021,0,1
a2658,u0669,h1002,1,0
a2659,u0095,h1009,0,1
a2660,u0213,h1003,0,1
a2661,u0506,h1003,1,0
a2662,u0886,h1021,0,1
a2663,u0011,h1001,1,0
a2664,u0977,h1001,0,1
a2665,u0823,h1019,0,1
a2666,u0799,h1021,1,0
a2667,u0886,h1009,1,0
a2668,u0625,h1019,0,1
a2669,u0308,h1016,0,1
a2670,u0024,h1012,0,1
a2671,u0730,h1021,0,1
a2672,u0568,h1018,0,1
a2673,u0920,h1014,0,1
a2674,u0881,h1018,0,1
a2675,u0960,h1012,0,1
a2676,u0383,h1012,0,1
a2677,u0840,h1010,0,1
a2678,u0682,h1012,0,1
a2679,u0686,h1023,0,1
a2680,u0202,h1012,0,1
a2681,u0325,h1020,0,1
a2682,u0224,h1009,0,1
a2683,u0743,h1011,0,1
a2684,u0549,h1002,0,1
a2685,u0242,h1015,0,1
a2686,u0695,h1004,0,1
a2687,u0011,h1019,1,0
a2688,u0107,h1015,0,1
a2689,u0624,h1018,1,0
a2690,u0914,h1004,0,1
a2691,u0785,h1009,1,0
a2692,u0767,h1007,0,1
a2693,u0464,h1002,0,1
a2694,u0626,h1011,1,0
a2695,u0221,h1009,0,1
a2696,u0338,h1015,1,0
a2697,u0038,h1018,1,0
a2698,u0870,h1012,1,0
a2699,u0087,h1011,1,0
a2700,u0489,h1018,1,0
a2701,u0262,h1020,1,0
a2702,u0020,h1015,1,0
a2703,u0776,h1012,0,1
a2704,u0743,h1006,0,1
a2705,u0270,h1020,1,0
a2706,u0628,h1004,0,1
a2707,u0849,h1006,0,1
a2708,u0864,h1023,0,1
a2709,u0018,h1006,0,1
a2710,u0942,h1003,0,1
a2711,u0751,h1022,0,1
a2712,u0734,h1001,0,1
a2713,u0774,h1016,0,1
a2714,u0677,h1009,1,0
a2715,u0236,h1008,1,0
a2716,u0739,h1013,0,1
a2717,u0682,h1015,1,0
a2718,u0902,h1012,0,1
a2719,u0555,h1002,1,0
a2720,u0789,h1017,1,0
a2721,u0461,h1015,1,0
a2722,u0886,h1018,0,1
a2723,u0358,h1007,0,1
a2724,u0376,h1021,0,1
a2725,u0740,h1014,0,1
a2726,u0984,h1023,0,1
a2727,u0964,h1012,0,1
a2728,u0036,h1014,0,1
a2729,u0267,h1012,0,1
a2730,u0500,h1007,0,1
a2731,u0782,h1004,0,1
a2732,u0145,h1002,1,0
a2733,u0246,h1019,0,1
a2734,u0982,h1008,0,1
a2735,u0602,h1018,0,1
a2736,u0311,h1016,0,1
a2737,u0243,h1004,0,1
a2738,u0477,h1022,0,1
a2739,u0981,h1011,0,1
a2740,u0523,h1020,1,0
a2741,u0464,h1011,0,1
a2742,u0708,h1005,1,0
a2743,u0366,h1011,0,1
a2744,u0425,h1003,1,0
a2745,u0005,h1022,0,1
a2746,u0239,h1013,1,0
a2747,u0061,h1007,1,0
a2748,u0433,h1018,0,1
a2749,u0565,h1016,1,0
a2750,u0882,h1016,0,1
a2751,u0083,h1015,0,1
a2752,u0652,h1012,1,0
a2753,u0639,h1008,0,1
a2754,u0407,h1005,0,1
a2755,u0119,h1020,1,0
a2756,u0895,h1019,0,1
a2757,u0870,h1012,0,1
a2758,u0123,h1022,1,0
a2759,u0355,h1001,1,0
a2760,u0740,h1020,0,1
a2761,u0765,h1007,1,0
a2762,u0863,h1005,0,1
a2763,u0215,h1003,0,1
a2764,u0973,h1015,0,1
a2765,u0377,h1018,1,0
a2766,u0499,h1014,1,0
a2767,u0506,h1004,0,1
a2768,u0941,h1023,0,1
a2769,u0619,h1019,0,1
a2770,u0903,h1010,0,1
a2771,u0835,h1005,0,1
a2772,u0352,h1010,0,1
a2773,u0072,h1022,0,1
a2774,u0878,h1015,0,1
a2775,u0978,h1009,0,1
a2776,u0643,h1003,1,0
a2777,u0909,h1022,0,1
a2778,u0351,h1021,0,1
a2779,u0716,h1009,0,1
a2780,u0391,h1002,0,1
a2781,u0710,h1005,0,1
a2782,u0487,h1020,1,0
a2783,u0267,h1015,0,1
a2784,u0323,h1004,0,1
a2785,u0906,h1005,0,1
a2786,u0372,h1019,1,0
a2787,u0752,h1022,1,0
a2788,u0379,h1014,1,0
a2789,u0148,h1020,1,0
a2790,u0393,h1002,0,1
a2791,u0209,h1001,0,1
a2792,u0066,h1023,1,0
a2793,u0339,h1007,0,1
a2794,u0503,h1013,0,1
a2795,u0599,h1008,0,1
a2796,u0355,h1011,1,0
a2797,u0783,h1007,1,0
a2798,u0233,h1006,0,1
a2799,u0179,h1017,0,1
a2800,u0459,h1023,1,0
a2801,u0071,h1018,0,1
a2802,u0267,h1018,0,1
a2803,u0162,h1009,0,1
a2804,u0006,h1020,0,1
a2805,u0557,h1020,1,0
a2806,u0142,h1020,0,1
a2807,u0040,h1013,0,1
a2808,u0444,h1008,0,1
a2809,u0824,h1015,0,1
a2810,u0849,h1008,0,1
a2811,u0438,h1008,0,1
a2812,u0890,h1009,0,1
a2813,u0245,h1014,0,1
a2814,u0947,h1010,1,0
a2815,u0799,h1021,0,1
a2816,u0853,h1017,0,1
a2817,u0600,h1011,0,1
a2818,u0561,h1017,0,1
a2819,u0945,h1016,1,0
a2820,u0291,h1021,1,0
a2821,u0533,h1001,0,1
a2822,u0291,h1018,1,0
a2823,u0736,h1007,1,0
a2824,u0314,h1010,1,0
a2825,u0662,h1001,0,1
a2826,u0626,h1017,0,1
a2827,u0583,h1012,1,0
a2828,u0973,h1009,0,1
a2829,u0159,h1003,1,0
a2830,u0201,h1001,0,1
a2831,u0556,h1008,0,1
a2832,u0349,h1015,1,0
a2833,u0551,h1009,0,1
a2834,u0793,h1013,1,0
a2835,u0073,h1023,0,1
a2836,u0883,h1009,0,1
a2837,u0575,h1013,0,1
a2838,u0302,h1004,0,1
a2839,u0528,h1023,0,1
a2840,u0319,h1007,1,0
a2841,u0291,h1012,0,1
a2842,u0239,h1021,0,1
a2843,u0899,h1003,0,1
a2844,u0104,h1005,1,0
a2845,u0067,h1019,0,1
a2846,u0151,h1012,1,0
a2847,u0604,h1001,0,1
a2848,u0462,h1019,0,1
a2849,u0224,h1023,1,0
a2850,u0370,h1002,0,1
a2851,u0545,h1017,0,1
a2852,u0648,h1019,0,1
a2853,u0604,h1016,0,1
a2854,u0660,h1023,0,1
a2855,u0781,h1013,1,0
a2856,u0179,h1016,1,0
a2857,u0141,h1010,0,1
a2858,u0788,h1008,0,1
a2859,u0268,h1013,0,1
a2860,u0530,h1004,1,0
a2861,u0493,h1009,0,1
a2862,u0416,h1010,0,1
a2863,u0340,h1019,0,1
a2864,u0939,h1001,0,1
a2865,u0297,h1003,1,0
a2866,u0515,h1019,0,1
a2867,u0465,h1001,1,0
a2868,u0806,h1017,0,1
a2869,u0556,h1023,1,0
a2870,u0926,h1003,0,1
a2871,u0145,h1008,0,1
a2872,u0385,h1021,0,1
a2873,u0348,h1014,0,1
a2874,u0628,h1012,0,1
a2875,u0307,h1023,0,1
a2876,u0791,h1013,0,1
a2877,u0581,h1006,0,1
a2878,u0544,h1021,1,0
a2879,u0411,h1017,0,1
a2880,u0830,h1017,0,1
a2881,u0742,h1020,0,1
a2882,u0337,h1009,0,1
a2883,u0008,h1011,1,0
a2884,u0103,h1014,0,1
a2885,u0355,h1011,1,0
a2886,u0371,h1011,0,1
a2887,u0316,h1005,1,0
a2888,u0518,h1016,0,1
a2889,u0030,h1013,0,1
a2890,u0004,h1014,1,0
a2891,u0065,h1012,0,1
a2892,u0943,h1021,0,1
a2893,u0539,h1015,0,1
a2894,u0395,h1005,0,1
a2895,u0469,h1010,0,1
a2896,u0888,h1006,0,1
a2897,u0726,h1012,1,0
a2898,u0685,h1005,0,1
a2899,u0095,h1003,0,1
a2900,u0232,h1008,0,1
a2901,u0492,h1004,1,0
a2902,u0589,h1006,0,1
a2903,u0028,h1019,0,1
a2904,u0534,h1005,0,1
a2905,u0475,h1022,0,1
a2906,u0638,h1002,0,1
a2907,u0491,h1021,1,0
a2908,u0607,h1006,0,1
a2909,u0084,h1011,0,1
a2910,u0407,h1009,0,1
a2911,u0876,h1006,0,1
a2912,u0488,h1004,0,1
a2913,u0138,h1021,1,0
a2914,u0444,h1007,0,1
a2915,u0883,h1017,0,1
a2916,u0613,h1017,0,1
a2917,u0660,h1015,0,1
a2918,u0933,h1003,0,1
a2919,u0621,h1013,0,1
a2920,u0248,h1014,0,1
a2921,u0753,h1018,1,0
a2922,u0936,h1022,0,1
a2923,u0768,h1020,0,1
a2924,u0874,h1013,0,1
a2925,u0072,h1015,1,0
a2926,u0148,h1017,0,1
a2927,u0185,h1018,0,1
a2928,u0615,h1020,1,0
a2929,u0627,h1008,1,0
a2930,u0039,h1005,0,1
a2931,u0928,h1009,1,0
a2932,u0049,h1019,1,0
a2933,u0147,h1020,0,1
a2934,u0968,h1013,0,1
a2935,u0247,h1018,0,1
a2936,u0352,h1013,0,1
a2937,u0227,h1023,0,1
a2938,u0339,h1009,0,1
a2939,u0819,h1004,0,1
a2940,u0984,h1021,1,0
a2941,u0051,h1012,0,1
a2942,u0294,h1023,1,0
a2943,u0556,h1019,0,1
a2944,u0615,h1012,1,0
a2945,u0333,h1022,0,1
a2946,u0666,h1019,1,0
a2947,u0415,h1001,0,1
a2948,u0323,h1016,0,1
a2949,u0588,h1019,1,0
a2950,u0794,h1006,1,0
a2951,u0899,h1023,0,1
a2952,u0067,h1019,0,1
a2953,u0863,h1015,1,0
a2954,u0457,h1001,0,1
a2955,u0575,h1022,0,1
a2956,u0488,h1020,1,0
a2957,u0782,h1016,0,1
a2958,u0480,h1008,1,0
a2959,u0917,h1001,0,1
a2960,u0020,h1005,0,1
a2961,u0329,h1019,0,1
a2962,u0122,h1016,0,1
a2963,u0679,h1009,1,0
a2964,u0665,h1016,0,1
a2965,u0097,h1019,0,1
a2966,u0878,h1018,0,1
a2967,u0575,h1013,0,1
a2968,u0695,h1003,0,1
a2969,u0686,h1015,0,1
a2970,u0412,h1012,0,1
a2971,u0235,h1018,1,0
a2972,u0614,h1019,0,1
a2973,u0891,h1017,0,1
a2974,u0618,h1004,0,1
a2975,u0746,h1014,1,0
a2976,u0724,h1018,0,1
a2977,u0291,h1015,1,0
a2978,u0250,h1021,1,0
a2979,u0929,h1021,1,0
a2980,u0715,h1022,1,0
a2981,u0013,h1016,1,0
a2982,u0826,h1021,0,1
a2983,u0973,h1017,1,0
a2984,u0498,h1013,0,1
a2985,u0926,h1019,1,0
a2986,u0516,h1012,0,1
a2987,u0844,h1020,0,1
a2988,u0481,h1005,1,0
a2989,u0443,h1009,0,1
a2990,u0838,h1015,1,0
a2991,u0317,h1019,0,1
a2992,u0945,h1009,1,0
a2993,u0322,h1006,0,1
a2994,u0726,h1012,0,1
a2995,u0397,h1006,0,1
a2996,u0229,h1010,0,1
a2997,u0594,h1013,0,1
a2998,u0289,h1002,1,0
a2999,u0004,h1015,0,1
a3000,u0027,h1020,1,0
